,COPEC,CMPC,CCU,ENEL,FALABELLA,RIPLEY
2014-01-01,-0.08079467956272346,-0.09111864087545207,-0.061976806456048195,-0.08733333580376712,-0.08060867868262989,-0.1939736954367044
2014-02-01,0.13858344554897073,0.13627926006043634,0.06532306803336851,0.05586954100633257,0.06706522513486313,0.09592284930572603
2014-03-01,-0.04013230369498366,-0.06788635756647032,-0.026113405799799594,0.04462037545497832,0.03719532976211504,-0.005297023357869968
2014-04-01,0.029768399365345033,0.008715414397276078,0.07728240690730104,0.05172782898356232,-0.00242741226465526,0.06856478095872731
2014-05-01,-0.008052274193776299,-0.05462291800088259,-0.021838182900067338,-0.03200263368610834,0.0660291214871247,0.05422496015538858
2014-06-01,-0.01598249965576315,0.011399048388636146,-0.002401368085916289,0.026211436436227586,-0.021860082987160467,-0.06243294057321869
2014-07-01,-0.028045994044273215,0.0601576593984241,-0.0038758840667405536,0.023213509682196154,-0.09947066602349608,-0.05837440819440687
2014-08-01,0.05911406654727358,0.13624256694027537,-0.017370028234447332,0.0618137097573177,-0.022512272987389892,-0.07264835972159744
2014-09-01,-0.01635645546166664,-0.040974849079439934,0.036008868301284025,-0.03006427561216718,0.013337694375708864,0.007426162868282127
2014-10-01,-0.04517239817897156,0.0026857037840963827,-0.08353017895294457,0.027049353911016816,-0.06761699652195041,-0.022287058865462228
2014-11-01,0.026484135185283364,0.07090145740969866,0.04270818443268887,0.029812476341518845,0.034208098022673994,0.044787547041815756
2014-12-01,-0.04689094204276856,-0.0015134070991891235,-0.09639118655944756,-0.007115158857273762,-0.06967708660598859,-0.11247798342669046
2015-01-01,0.04581759917398287,0.035704219321749164,0.00996637044232429,-0.016047775653653673,0.020686453338196742,-0.11940424706889807
2015-02-01,0.010129830601659506,0.021373707792977648,0.009611827801956352,0.023195258788078377,0.07635493459435239,0.16731939295295373
2015-03-01,0.0023443436235162096,0.062561820648801,0.10299531429560638,0.005747852328246594,0.06280535924572206,-0.024284985666277237
2015-04-01,-0.033459927917695254,0.002625668865595898,0.02555933029247548,0.009425582640161245,-0.001235822240797546,0.07661525477327746
2015-05-01,0.007774743000544149,0.056692131847470684,0.04727761159403343,-0.019005746545524005,-0.02760334617728688,-0.05701000856296368
2015-06-01,-0.041346800446881105,-0.04314869066373106,-0.028336270566995836,-0.04333490161496023,-0.038367006606758736,-0.147274044828003
2015-07-01,-0.006457402987877003,0.03235393334652947,0.04814002158557429,0.03780349414270656,-0.01768558445113655,-0.14107059220732943
2015-08-01,0.004157025950458859,0.05363651450899276,0.07545953778907055,-0.0679826954899001,-0.02564331845273493,0.000347629604161348
2015-09-01,-0.07002470326965948,-0.05659072640642382,-0.0002475166923563421,-0.04739014585161527,0.008335127765340289,-0.0006953800966895685
2015-10-01,0.02548167447384131,-0.04825999324665453,0.07770581844404312,0.05590991154106906,0.07236918864830422,-0.004444451760424073
2015-11-01,-0.06083881139432634,-0.1369013628686302,-0.04387549344816932,-0.027914341493325168,-0.07853235717733575,0.13172291084612286
2015-12-01,-0.002134752933137918,0.02671244164075759,-0.012598871290787628,0.04193184331942934,0.05215609715074265,0.10747518663570599
2016-01-01,0.020662228233971902,0.057074835373346566,-0.013948875613371214,-0.8226851073514014,0.039744354730466114,-0.03214025902175166
2016-02-01,-0.05524877203180978,-0.012933090794572166,-0.12273617260625436,0.49133284921969445,-0.040253784733621956,0.011507363126929349
2016-03-01,0.0873984438570723,-0.022019238243917272,0.09884807113940397,0.012132820383710552,0.035860329449569406,0.0656390629694874
2016-04-01,0.028651115215664547,-0.05699660671744766,-0.019557058754104517,-0.04881522321480869,0.08882832816221686,0.06440293710916212
2016-05-01,-0.11070345026274886,-0.023435360594513455,0.01536223240935719,-0.010564089747448158,-0.0489378350045655,0.0897759137160552
2016-06-01,-0.014646593000691155,-0.046114000666178434,0.029608007915394197,0.01651595148750573,0.03614389597689183,-0.076094888662805
2016-07-01,0.01457888475549396,-0.0034911665396002434,-0.03248551606221284,-0.024458460411226568,-0.0497712121856857,0.22968199769065656
2016-08-01,0.009418058140951757,-0.013866184531726944,-0.040818103408028605,-0.16102317400284072,0.009861685955293353,-0.006544525976652338
2016-09-01,0.030843813394977104,-0.03350422294205835,-0.07964672721729116,-0.15306563126240835,-0.0059551063049188,-0.01613096362054911
2016-10-01,0.06508510192271189,0.07786604416743792,0.054357068769755656,0.03289117206257064,0.061802399269762276,0.012598553160365178
2016-11-01,-0.004795293317116034,-0.020635482858031295,-0.035203820896310134,-0.06711464520880384,0.03637321450328379,-0.02220887806015348
2016-12-01,-0.017605544763140912,-0.012121360532344028,0.03217766807878952,0.04766392331982239,-0.003710439620935091,-0.00357460166402479
2017-01-01,0.03288832508610895,0.02267081428467943,0.04724364744053133,-0.05888095699472018,-0.00788076899660517,-0.028447807674607084
2017-02-01,0.027068874605078008,0.031204218301843056,0.048222475756658056,0.0592203196748704,0.01040611804515379,0.03593231233852823
2017-03-01,0.05108637642978131,0.1081106745923952,0.07782021880302636,0.11613290347264016,0.043642084044277496,0.06409102709669057
2017-04-01,0.04002638517044055,-0.03353327801850181,0.03231467083814721,0.028452240389685635,-0.039172425160803215,0.12317689231214768
2017-05-01,0.027781582630328927,0.025614790404310916,0.028897412613121176,0.014671140000632299,0.041691816800966564,0.04769131637594448
2017-06-01,-0.057156881060306475,-0.006783519511645686,-0.015635646169213757,-0.03573912659454592,-0.019931681796002465,-0.005497604955708724
2017-07-01,0.0879972338169086,0.030108733269341492,-0.005124289351822853,0.011113544936564246,0.10565566287151462,0.0881896327152516
2017-08-01,0.013364401670772352,0.0031140309090549323,-0.011028157831670882,0.05187439442228392,0.041426902339734895,0.08656201536207409
2017-09-01,0.043658549569455474,0.02676771046127069,0.005831056041408544,0.04786724897991945,-0.012165561419399396,0.011563110798671339
2017-10-01,0.15732486152456637,0.18594548259386734,0.06376939637810075,-0.007111332630164391,-0.026395065443031385,0.08989092261943998
2017-11-01,-0.121438478548626,-0.09951297682156035,-0.11306740678261029,-0.049030785677018685,-0.11433259405208673,-0.14250141308173792
2017-12-01,0.11196274473519985,0.1296586957179393,0.11774917006889751,0.05261073103401692,0.12333900850464552,0.14423877273273966
2018-01-01,0.07468566825020062,0.13280188022932649,-0.04195150420728666,0.031759921696925986,0.030519196230315515,0.05403099141230072
2018-02-01,-0.08544780697726573,-0.03958925941000757,-0.05342261695308359,-0.031885632185836066,-0.049593725189978954,-0.10051110321542289
2018-03-01,-0.01376528926914844,0.0016540440786787514,0.05756168170566056,-0.12281317640449885,-0.032954331900855394,-0.024260826718107253
2018-04-01,0.054678835634861755,0.0842458463468514,-0.045580949087957734,-0.010636117783953125,0.019387373219888815,0.06010486097031986
2018-05-01,-0.038720688381253865,-0.045557209189250436,-0.05507489083995054,-0.07293091670727048,-0.005234906750359869,-0.04393423482979664
2018-06-01,0.04221004938143125,0.005715850929060018,0.01747092592738575,-0.03246608631225012,0.014706023805210577,-0.023068538999301502
2018-07-01,0.018439609387410627,0.07089645437092784,0.058977828028995205,0.028107527690441003,-0.010583351749893666,-0.03062561295519739
2018-08-01,0.015319283493031577,0.03895535400003869,0.03367245149255105,-0.0282671755532089,-0.09137573084355743,-0.03335026932669738
2018-09-01,-0.022477229434745283,-0.01049170295381252,0.021965334212021403,0.05126022128629959,-0.010922573946146485,0.05826695633511303
2018-10-01,-0.04079329323299952,-0.10813502383116713,-0.05800435015506622,-0.09123390356919803,-0.019596821056984126,-0.03890457302641703
2018-11-01,-0.07294484412265412,-0.02554705062894591,0.015255038568259494,0.00414569737970627,-0.05053069250541675,-0.005936144701903956
2018-12-01,-0.08531782016142841,-0.05146099710994001,0.01474544673635414,-0.012417200863767519,0.019482810476983303,-0.01823069974348357
2019-01-01,0.07762526168176187,0.07166370442745951,-6.73000347966024e-05,0.0930053135140092,0.03388190357319587,0.013353722663979717
2019-02-01,-0.01117330059812538,0.03727139479723185,0.039587357178394456,-0.04956145390331379,-0.031840605855657955,-0.058063800954761824
2019-03-01,-0.029660268063183892,-0.024692612590371255,0.0491340916708527,0.011371398098900087,-0.007874056430907217,0.00583439603781688
2019-04-01,-0.01632484517863908,-0.051381017533358886,-0.040011409674850285,-0.012127992543071286,-0.01194857106527536,0.04935347853045258
2019-05-01,-0.14670007328466284,-0.19015989892056684,0.025286557495999062,-0.0517521152260656,-0.15546490264039292,-0.14417749157000426
2019-06-01,0.004440956740284108,-0.02083084804169033,-0.052905938213063664,-0.04571405678484286,0.025777048311699247,0.015873349156289684
2019-07-01,-0.13908855087520777,-0.11919983070510476,0.032969360260217684,-0.04245518674009041,-0.017072056279836545,-0.03870630584047152
2019-08-01,0.006327060030853815,0.008446612042420476,-0.18658622806135838,-0.054147831150012316,-0.07145819191640967,-0.03826331099314384
2019-09-01,0.055934987991216545,0.022958574581802615,-0.005496304482516479,0.015584300374773541,0.0061531787674660166,0.040186096587815356
2019-10-01,-0.0361209111113876,-0.0035426997087890655,-0.09595063868948728,-0.2044492604423036,-0.07646952890746839,-0.19567080270365445
2019-11-01,-0.03547297092451984,0.03202777823533065,0.001364023840398687,0.010207072871641465,-0.15594986486926388,-0.2434135085661353
2019-12-01,0.05324460775355533,0.05300636157789551,0.004530537276203006,0.1257348803463243,0.0034317209082352917,0.005006268278143544
2020-01-01,0.056171130166459804,-0.002718268096627341,-0.04226504008805598,-0.03161800003516024,-0.03166115581742979,0.10195584995112217
2020-02-01,-0.11741660832663925,-0.10626824950261682,-0.13967698584036903,-0.09461643904468087,-0.1435894332078842,-0.15436679344748594
2020-03-01,-0.25904162222023963,0.10299435069701879,-0.045604324993231415,-0.07116289905294426,-0.3661714531461726,-0.4976145863151986
2020-04-01,0.06285849117800701,-0.016041735435689652,0.04932100801514672,0.025846158563887833,0.189712741286308,0.2900055814537703
2020-05-01,-0.02581441732672296,-0.09617985172525323,-0.03597236369852297,-0.04232776936298954,-0.1933949616271704,-0.16721601487160065
2020-06-01,0.08717637987755467,0.001226241723244037,0.021703815393779635,0.11847774378575071,0.33225039193165795,0.24491440643543871
2020-07-01,0.1147536483047773,0.02720022629915686,-0.005764573612591306,-0.032199969149872665,0.037740327982846544,-0.030420596700712288
2020-08-01,-0.08067667342015561,-0.037671526166452196,-0.14031238358838571,-0.07011813861819949,-0.09716374845364761,0.09566111856911341
2020-09-01,0.0322747833771313,0.02144033123786926,-0.008014507837142304,-0.05320090769802821,-0.06317890162153095,-0.2818511521409883
2020-10-01,0.002035969485097766,-0.0257219300346474,-0.1647838457546449,-0.09817465585987772,-0.08149303425118326,-0.10867349104542434
2020-11-01,0.025105921131077125,0.025782534258780743,0.2259301965636933,-0.0009162467843530919,0.20831720103307028,0.2186743862597531
2020-12-01,0.17541067925410658,0.1251025387298732,-0.016561169770994866,0.10608525297228333,0.007250556472682135,-0.08247622182423875
2021-01-01,0.06834541273982708,0.04955381445472895,0.13743077461615627,-0.006994350328052512,-0.04451225524043778,-0.013667638728663611
2021-02-01,0.05555234645042084,0.0712904844046296,0.03669388425680964,0.00041500821180040504,0.17580730881763706,0.06654339077661131
2021-03-01,0.08645982189674406,0.09176265352344792,0.011621558802353604,-0.04671582055992207,0.08712251897362755,0.11002771888890539
2021-04-01,-0.15059814538033933,-0.1579769848962167,0.03453446308921393,-0.054917351312282925,-0.019130481598576665,-0.1360721030800658
